Site_ID,Site_Type,Site_Name,State,Latitude,Longitude,Lat_Long_Datum,Lat_Long_Source,Elevation_in_Meters,Elevation_Source,Degree_of_Development_Surrounding_Site,Landscape_Description,Proximity_to_Road,Proximity_to_Permanent_Water,Area_of_Site,Type_of_Forest_at_Site,Presence_of_Slope,Location_Relative_to_Slope,Slope_Aspect,Presence_of_Domesticated_Cats,Presence_of_Domesticated_Dogs,Presence_of_Domesticated_Animals,Presence_of_Garden,Presence_of_Bird_Feeder,Presence_of_Nesting_Box,Presence_of_Fruit,Presence_of_Birdbath,Presence_of_Other_Features_Designed_to_Attract_Animals,Site_Comments,Site_Registration_Date,num_individuals,num_records,group_name,
"1122","Personal","Front and back yard","NH","43.213402","-70.895088","","","58","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","6","675",""
"1127","Personal","Big Garden","NH","42.979267","-70.957291","","","15","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","This is my ~600 sq ft garden.  I do not water plants once they are established.  The garden was started with a 4' compost amendment and I occasionally supplement with homemade compost, but I do not use other fertilizers.  ","","9","760",""
"1130","Personal","home","VA","38.963001","-77.338379","","","111","Auto-USGS-WebService","Suburban","Other (please describe in the comments section)","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","Mixed deciduous woods in Suburban setting","","14","58",""
"1136","Personal","corner","ID","42.869106","-112.417053","","","1443","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","10",""
"1138","Personal","home","PA","40.220284","-74.954590","","","44","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","128",""
"1140","Personal","Residence","TN","36.428482","-86.485947","","","178","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","9",""
"1144","Personal","home","MD","39.040314","-76.421577","","","7","Auto-USGS-WebService","Other (please describe in comments box)","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","A mixture of evergreen and deciduous trees","No, the surrounding terrain is relatively flat","","","","","","","","","","","","A mix of rural and suburban.  House is on almost 2 acres, 100 feet from shore of Chesapeake Bay.  Long, narrow property--100ft across.  Property sits 6-ft above water level at low tide.  Bay has huge affect on the weather and creates micro-climates.  Can have one climate on the water side and another on the street side. Very sandy soil.  Lots of wind on water side.  All monitored plants are on street side (but not close to street)--not water side.  Good luck with this project!","","5","28",""
"1147","Personal","Home","GA","33.863708","-84.534836","","","310","Auto-USGS-WebService","Suburban","Other (please describe in the comments section)","","","","A mixture of evergreen and deciduous trees","No, the surrounding terrain is relatively flat","","","","","","","","","","","","Plant Phenology Network station PPN_9090009The site is a typical suburban house, with lawn, driveway, some bermuda grass, a small wooded area with evergreen and deciduous trees.","","6","630",""
"1157","Personal","Home","OR","45.443562","-122.582863","","","237","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","30",""
"1159","Personal","Home","VT","43.932613","-72.630486","","","324","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","60",""
"1161","Personal","Front yard","VA","38.851891","-77.061562","","","19","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","10",""
"1162","Personal","Home","NY","43.202087","-77.602692","","","125","Auto-USGS-WebService","Suburban","Pavement (such as asphalt, concrete, brick)","","","","","No, the surrounding terrain is relatively flat","","","","","","","","","","","","","","3","120",""
"1164","Personal","Wilhelm","UT","40.723160","-111.830948","","","1384","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","10",""
"1167","Personal","home","PA","40.096401","-75.970802","","","267","Auto-USGS-WebService","Rural","Forest or woodland","","","","Mostly deciduous trees (for example, maple or larch)","","In the middle of the slope","West","","","","","","","","","","","","12","1490",""
"1171","Personal","backyard","OH","39.996834","-83.052658","","","252","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","103",""
"1172","Personal","front yard","OH","39.996841","-83.052963","","","252","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","132",""
"1175","Personal","my yard","NC","35.475189","-82.769226","","Google Maps","814","Auto-USGS-WebService","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","100 ft","20 ft","","","","On the top of the slope or on a ridge","West","","","","1","","","","","","","","5","906",""
"1176","Personal","farm","WI","43.164249","-90.562172","","","236","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","5","55",""
"1178","Personal","Front Yard","NC","36.040436","-79.989349","","","254","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","20",""
"1179","Personal","my neighborhood","MI","42.778507","-86.105591","","","188","Auto-USGS-WebService","Urban","Pavement (such as asphalt, concrete, brick)","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","","","16","15",""
"1181","Personal","backyard","MD","39.322296","-76.813957","","","140","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","6","10",""
"1183","Personal","Home","NH","42.945702","-72.012085","","","274","User","","","","","","","","","","","","","","","","","","","","","3","10",""
"1191","Personal","home","IL","42.252590","-87.955826","","","211","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","330",""
"1192","Personal","Home","NJ","40.373085","-74.121124","","","42","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","22","889",""
"1196","Personal","Historic Old Church Tavern","VA","37.644703","-77.221733","","","51","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","7","56",""
"1206","Personal","home","CT","41.407600","-72.457336","WGS84","Google Maps","23","Auto-USGS-WebService","Rural","Forest or woodland","40 yd","150 yd","3 ac","","","","","","","","","","","","","","","","3","250",""
"1211","Personal","my front yard","TN","36.161465","-87.016701","","","166","Auto-USGS-WebService","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","","","At the bottom of the slope or in a valley between slopes","Southwest","","","","","","","","","","","","5","559",""
"1212","Personal","my back yard","TN","36.161465","-87.016701","","","166","Auto-USGS-WebService","Rural","Other (please describe in the comments section)","","","","A mixture of evergreen and deciduous trees","","In the middle of the slope","Northeast","","","","","","","","","","Land cover is 1/2 grassland and 1/2 forested.","","2","234",""
"1216","Personal","home","IL","42.130280","-87.751694","","","203","Auto-USGS-WebService","Suburban","Other (please describe in the comments section)","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","it's a suburban yard with several old trees, lawn and garden  ","","4","607",""
"1218","Personal","back yard","WA","47.676506","-122.360168","","","67","Auto-USGS-WebService","Urban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","A mixture of evergreen and deciduous trees","","In the middle of the slope","West","","","","","","","","","","Back yard with small area of lawn surrounded by shrubs, mostly non-needle evergreens, 4 deciduous trees","","2","36",""
"1219","Personal","Home","MI","42.930454","-85.554413","","","232","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","113",""
"1228","Personal","Home","WA","47.845802","-122.188248","","","119","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","20",""
"1234","Personal","home","FL","30.456013","-84.272598","","","66","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","9","80",""
"1239","Personal","Home","MA","42.579735","-70.930641","","","12","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","6","80",""
"1245","Personal","my farm","KY","38.374096","-82.974419","","","186","Auto-USGS-WebService","Rural","Forest or woodland","","","","Mostly deciduous trees (for example, maple or larch)","","In the middle of the slope","Northeast","","","","","","","","","","","","7","73",""
"1248","Personal","Garden","MO","38.762318","-90.498421","","","153","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","7","181",""
"1252","Personal","home","KY","38.208805","-85.663345","","","148","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","6","28",""
"1255","Personal","my back yard","MD","38.970875","-77.131508","","","74","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","4","897",""
"1256","Personal","Home","OH","40.058266","-83.004791","","","265","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","25",""
"1258","Personal","home","WA","47.352001","-122.008003","","","196","User","","","","","","","","","","","","","","","","","","","","","5","32",""
"1262","Personal","Home","MD","39.024441","-77.082886","","","83","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","5",""
"1264","Personal","Home","CT","41.314217","-72.550529","","","67","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","4","28",""
"1274","Personal","Home","WA","47.754948","-122.357971","","","98","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","3 ft","0.25 mi","0.25 ac","Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...","At the bottom of the slope or in a valley between slopes","West","1","","","1","1","","","","","","","7","11225",""
"1280","Personal","my backyard","MA","42.662487","-71.880051","","","362","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","20",""
"1286","Personal","Home","FL","28.252321","-82.692802","","","5","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","10",""
"1288","Personal","my yard","WA","47.681976","-122.110703","","","112","Auto-USGS-WebService","Suburban","Forest or woodland","","","","A mixture of evergreen and deciduous trees","","On the top of the slope or on a ridge","East","","","","","","","","","","","","2","13",""
"1294","Personal","my land","MN","45.379356","-93.076744","","","274","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","17","174",""
"1296","Personal","Front yard","WA","47.537567","-122.353233","","","94","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","5",""
"1298","Personal","my yard","WA","47.761833","-122.350052","","","143","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","248",""
"1305","Personal","BackYard","VA","38.066177","-78.699104","","","213","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","154",""
"1306","Personal","Ricker Farm Trail","ME","44.026752","-70.090240","","","54","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","40",""
"1310","Personal","My side yard","OH","41.259975","-81.355682","","","339","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","Mostly deciduous trees (for example, maple or larch)","","On the top of the slope or on a ridge","East","","","","","","","","","","","","2","50",""
"1315","Personal","East Yard","NM","36.517315","-105.570129","","","2327","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","10","197",""
"1316","Personal","west yard","NM","36.517284","-105.570404","","","2326","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","32",""
"1317","Personal","my yard","WA","47.677654","-122.033951","","","163","Auto-USGS-WebService","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","","","On the top of the slope or on a ridge","North","","","","","","","","","","This site is located in a development of approximately 500 homes, but the surrounding area is made up of natural trails, wetlands and homes on pastures/open fields.","","2","130",""
"1318","Personal","Yard","MN","45.344833","-94.676514","","","375","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","5","50",""
"1322","Personal","Home","VA","37.465900","-79.972916","","","388","Auto-USGS-WebService","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","Mostly deciduous trees (for example, maple or larch)","","In the middle of the slope","Northeast","","","","","","","","","","","","6","666",""
"1326","Personal","Back Yard","WA","47.537628","-121.871597","","","271","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","20",""
"1327","Personal","my NE side yard","MA","42.546036","-71.354500","","Google Maps","87","Auto-USGS-WebService","Suburban","Forest or woodland","","","","Mostly evergreen trees (for example, pine or live oak)","","On the top of the slope or on a ridge","East","","","","","","","","","","The open area to the south is an old apple orchard with scattered apple trees. The wooded area to the north is mostly tall White Pine. The site is at the woodland edge along an old stone wall that runs east - west. There is a large old oak tree along the wall as well. ","","5","12623",""
"1330","Group-Public","USGS Headquarters ","VA","38.947868","-77.362717","","","122","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","4","664","USGS Headquarters"
"1331","Personal","Browne's addition","WA","47.656696","-117.444153","","Google Maps","584","Auto-USGS-WebService","Urban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","3 ft","0.25 mi","0.2 ac","","","","","","","","1","","","","","","","","8","328",""
"1338","Personal","My back yard","OR","44.033802","-122.977631","","","146","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","","No, the surrounding terrain is relatively flat","","","","","","","","","","","","","","5","320",""
"1339","Personal","My Yard","IN","41.318951","-85.666107","","","267","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","8","58",""
"1340","Personal","Hanging Rock State Park","NC","36.394688","-80.266373","","","520","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","17","60",""
"1355","Personal","249 West Gates","MI","42.809578","-83.020699","","","265","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","25","120",""
"1356","Personal","home","NE","40.796860","-96.641678","","","392","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","8","13",""
"1357","Personal","my home","WI","44.112179","-88.582314","","","253","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","11","75",""
"1359","Personal","Home","FL","26.394829","-81.503899","","","2","User","","","","","","","","","","","","","","","","","","","","","3","30",""
"1362","Personal","home","MI","42.253059","-83.998955","","","284","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","8","10",""
"1371","Personal","home","IL","42.362041","-88.003029","","Google Maps","237","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","10",""
"1373","Personal","home","MA","42.261772","-72.664558","","Google Maps","52","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","A mixture of evergreen and deciduous trees","No, the surrounding terrain is relatively flat","At the bottom of the slope or in a valley between slopes","","","","","","","","","","","","","7","256",""
"1374","Personal","our farm","OH","40.048782","-84.376724","","Google Maps","293","Auto-USGS-WebService","Rural","","","","","","","","","","","","","","","","","","","","1","20",""
"1380","Group","Santa Barbara Botanic Garden","CA","34.457253","-119.709938","","Google Maps","229","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","35","1727","Santa Barbara Botanic Garden"
"1382","Personal","Ashland Nature Center","DE","39.797913","-75.660965","","Google Maps","54","Auto-USGS-WebService","Suburban","Forested wetland (such as swamp or mangrove)","","","","Mostly deciduous trees (for example, maple or larch)","","In the middle of the slope","Northeast","","","","","","","","","","I will be oberving (3) plants in three separate areas (wetlands, riparian stream bank, and open meadow)at the Ashland Nature Center.  I've answered the above questions for primarily(1) NPN Calibration species I will observe this growing season: Acer rubrum. I placed the map pointer centrally to the location of all three plants.","","2","20",""
"1385","Personal","front and back yard","VA","38.845295","-77.329628","","Google Maps","121","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","5","2366",""
"1386","Personal","back yard","NC","36.003922","-79.878731","","Google Maps","261","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","Mostly deciduous trees (for example, maple or larch)","","On the top of the slope or on a ridge","Northwest","","","","","","","","","","Many large overstory trees and natural areas with understory trees and shrubs; a small area of lawn.  The neighborhood is largely of this type.  Oak [Q. alba and rubrum] and tulip poplar [Liriodendron tulipifera] dominate.","","5","180",""
"1387","Personal","home","VA","38.810337","-77.058266","","Google Maps","9","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","10",""
"1388","Personal","front yard","MN","44.900936","-93.460320","","Google Maps","276","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","25",""
"1391","Personal","Yard Sapps Still","GA","31.715519","-82.937538","","Google Maps","97","Auto-USGS-WebService","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","A mixture of evergreen and deciduous trees","","On the top of the slope or on a ridge","North","","","","","","","","","","The slope mentioned above is approximately 50 meters to the north of the 1.44 acre yard which I will monitor.","","11","5263",""
"1399","Personal","my yard","MA","42.424072","-71.611771","","Google Maps","112","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","25",""
"1401","Personal","home","MI","42.450668","-85.539352","","Google Maps","277","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","9","28",""
"1403","Personal","Home","NC","35.991276","-78.931061","","Google Maps","115","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","10","30",""
"1404","Personal","Dog River, Northfield","VT","44.137501","-72.658890","","User","207","User","Wildlands or semi-wildlands","Open wetland (such as marsh or bog with few or no trees)","","","","A mixture of evergreen and deciduous trees","","At the bottom of the slope or in a valley between slopes","East","","","","","","","","","","The site is on the edge of Norwich University campus, between the railroad tracks and the Dog River.  There are grassy clearings (3-10 meters wide) between the slope and the river that get mowed once per month. The trees near the site are mostly less than 6' dbh, suggesting the site was cleared not long ago.  There is beaver activity throughout the site.","","54","1417",""
"1405","Personal","Home","IN","41.029854","-85.126938","","Google Maps","240","Auto-USGS-WebService","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","A mixture of evergreen and deciduous trees","","In the middle of the slope","North","","","","","","","","","","The location is wrong.  Here are the coordinates off of Google Earth:  Latitude   41 7'56.03'N     Longitude  10431'0.40'W.The elevation is about 5700'.  Thanks :)","","8","18",""
"1406","Personal","back yard","OH","40.512161","-83.892570","","Google Maps","304","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","5",""
"1408","Personal","Back Yard","TN","35.371548","-86.194641","","Google Maps","325","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","15",""
"1411","Personal","Office","MI","42.348610","-83.613655","","Google Maps","266","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","15","20",""
"1413","Personal","Flume","ID","48.385490","-116.309723","","Google Maps","817","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","14","96",""
"1415","Personal","home","GA","34.874611","-83.458282","","Google Maps","624","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","10","33",""
"1416","Personal","Home","CO","40.390175","-105.153160","","Google Maps","1555","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","62",""
"1419","Personal","backyard","IL","42.011166","-88.503304","","Google Maps","280","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","13","26473",""
"1421","Personal","our yard","CO","39.626698","-102.568192","","Google Maps","1271","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","9","845",""
"1428","Personal","coastal hillside yard","CA","38.480000","-123.059998","","User","122","Auto-USGS-WebService","Rural","Other (please describe in the comments section)","","","","A mixture of evergreen and deciduous trees","","On the top of the slope or on a ridge","Southwest","","","","","","","","","","ridge property faces 180* from NE to SW;coastal redwood mountains 400' above creek canyon SE and river valley SW;strong coastal influence; watered garden with fruit trees surrounded by forest and natural habitats;monarch migration area","","4","50",""
"1430","Personal","Front Yard","CA","32.597618","-117.034927","","Google Maps","63","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","15",""
"1439","Personal","garden","NC","35.177692","-83.313683","","Google Maps","650","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","45",""
"1442","Personal","West yard","IN","39.948582","-86.052734","","Google Maps","236","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","Mostly deciduous trees (for example, maple or larch)","","On the top of the slope or on a ridge","North","","","","","","","","","","","","2","220",""
"1443","Personal","Backyard Prairie","IN","39.948723","-86.052620","","Google Maps","236","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","Mostly deciduous trees (for example, maple or larch)","","In the middle of the slope","North","","","","","","","","","","The north facing slope faces a line of trees, including an oak to the northeast.","","1","5",""
"1444","Personal","my back yard","NY","42.722549","-78.843430","","Google Maps","241","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","7","1520",""
"1445","Personal","Home","ID","43.576855","-116.508774","","Google Maps","777","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","6","40",""
"1447","Personal","Home","MI","42.173855","-85.892418","","Google Maps","232","Auto-USGS-WebService","Rural","Shrubland, shrub thicket or shrubby field (with few tall trees)","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","","","32","13838",""
"1448","Personal","Jordan Run Yard","OH","39.250027","-81.869514","","Google Maps","251","User","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","A mixture of evergreen and deciduous trees","No, the surrounding terrain is relatively flat","","South","","","","","","","","","","Native plants for landscaping. Pine windbreak on road side. Row of Hemlocks, then deciduous hardwoods toward South.","","11","20",""
"1452","Personal","Anastasia Island","FL","29.883593","-81.278229","","Google Maps","1","Auto-USGS-WebService","Other (please describe in comments box)","Other (please describe in the comments section)","","","","A mixture of evergreen and deciduous trees","No, the surrounding terrain is relatively flat","","","","","","","","","","","","Anastasia Island is a barrier island off the coast of St Augustine, FL. There is a mix of housing and multi-unit apartments and condos along the Atlantic and marsh-wetlands (intracoastal waterway [west] side) with little industry present. There are large tracts of state owned natural terrain including oak forest, pine and red cedar, cypress and naturally occuring sand dune vegetation on the beach which is protected.Spartina sp is the predominant grass in the wetlands marsh. Where the old dune occurs one finds mature oak, magnolia and cedar. Pine and bay predominate in areas that have been disturbed by clearing and fire. There are numerous invasive species, most notably Brazilian Pepper (Schinus sp.). We are in agricultural hardiness Zone 9a and generally enjoy several additional degrees of protection from cold weather due to the proximity of surrounding warm waters. The freezing weather of Feb 2009 was hard on most vegetation as we had several consecutive days of 8 or more hours of hard freeze. I have noted very few butterflies and less abundance of other common insects, most probably due to demise during the freezing weather. [This note written March 20, 2009]","","43","279",""
"1453","Personal","wooded seasonal stream ","CT","41.808941","-72.188751","","Google Maps","148","Auto-USGS-WebService","Rural","Other (please describe in the comments section)","","","","Mostly deciduous trees (for example, maple or larch)","","In the middle of the slope","Northeast","","","","","","","","","","The site is between grassed lawn and a Right-of-way containing a Algonquin Natural Gas Pipelines. Within the forested site area is a seasonal stream. The site is sloped toward the road, and feeds the man-made pond (dammed)on the other side, down-street.","","4","160",""
"1461","Personal","backyard","MI","42.283501","-83.771729","","Google Maps","275","Auto-USGS-WebService","Urban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","A mixture of evergreen and deciduous trees","No, the surrounding terrain is relatively flat","","","","","","","","","","","","","","4","5710",""
"1463","Personal","Home","MA","42.517586","-71.203743","","Google Maps","49","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","10",""
"1464","Personal","Furfield Cottage Garden","VA","38.971748","-77.730919","","Google Maps","133","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","76",""
"1467","Personal","Ludlam Estates","MA","42.336765","-71.460106","","Google Maps","96","Auto-USGS-WebService","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","Mostly deciduous trees (for example, maple or larch)","","At the bottom of the slope or in a valley between slopes","South","","","","","","","","","","Old farmland, now open medow mown yearly.","","7","16",""
"1468","Personal","My front yard","AK","61.178635","-149.855194","","Google Maps","37","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","10",""
"1469","Personal","home","OH","41.630836","-83.473297","","Google Maps","185","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","520",""
"1471","Personal","Home","CA","40.825874","-124.038795","","Google Maps","24","Auto-USGS-WebService","Rural","Forest or woodland","20 ft","75 ft","","A mixture of evergreen and deciduous trees","","In the middle of the slope","East","","","","1","","","","","","My property is .80 acre, but I don't know the area.  The Big leaf Maple that I am observing is at the front of the property.","","2","528",""
"1474","Personal","Home","TX","26.208641","-98.108391","","Google Maps","28","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","5","195",""
"1476","Personal","home","SC","34.750793","-82.344971","","Google Maps","252","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","5","2681",""
"1477","Personal","Home","CA","38.780396","-122.966682","","Google Maps","213","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","10",""
"1481","Personal","Pine Cove","CA","33.763054","-116.735062","","Google Maps","1928","Auto-USGS-WebService","Wildlands or semi-wildlands","Forest or woodland","","","","A mixture of evergreen and deciduous trees","","In the middle of the slope","Southwest","","","","","","","","","","Probably more south-southwest.","","3","411",""
"1484","Personal","Kruckeberg Garden","WA","47.776241","-122.377419","","Google Maps","98","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","10 ft","0.5 mi","4 ac","A mixture of evergreen and deciduous trees","Yes, and the site is...","In the middle of the slope","West","1","1","","0","1","1","","","","","","5","10501",""
"1489","Personal","Home","GA","34.014679","-83.896454","","Google Maps","294","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","5",""
"1493","Personal","Kresson Elementary School","NJ","39.858871","-74.927414","","Google Maps","26","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","4","80",""
"1495","Personal","Rock Bridge","TN","36.533127","-86.367813","","Google Maps","281","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","9","32",""
"1500","Personal","front yard","MN","44.064274","-92.486488","","Google Maps","316","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","Mostly deciduous trees (for example, maple or larch)","","On the top of the slope or on a ridge","East","","","","","","","","","","","","1","30",""
"1501","Personal","back yard","MN","44.064274","-92.486488","","Google Maps","316","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","A mixture of evergreen and deciduous trees","No, the surrounding terrain is relatively flat","","","","","","","","","","","","","","1","30",""
"1502","Personal","My farm","NY","42.326229","-79.113136","","Google Maps","510","Auto-USGS-WebService","Rural","Other (please describe in the comments section)","","","","Mostly deciduous trees (for example, maple or larch)","","In the middle of the slope","East","","","","","","","","","","My property is 6 acres of mostly open land, old sugar maples, a ravine, former farm fields, old neglected orchard (overgrown). Some of it has been planted as flowergardens. Soil is rocky but seems fertile, bedrock about 15-20 feet down. Originally 2 parcels divided by the ravine, ecology of the lots differs. One area is noticeabley wetter where it drains into the ravine which has a creek.","","3","10",""
"1503","Personal","Sarita Wetland","MN","44.978004","-93.181702","","Google Maps","271","Auto-USGS-WebService","Urban","","","","","","","","","","","","","","","","","","","","47","210",""
"1504","Personal","home","MD","39.417423","-77.404015","","Google Maps","89","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","6","50",""
"1513","Personal","Atlanta Home","GA","33.849293","-84.386894","","Google Maps","279","Auto-USGS-WebService","Urban","Forest or woodland","","","","Mostly deciduous trees (for example, maple or larch)","","In the middle of the slope","Southwest","","","","","","","","","","","","14","190",""
"1522","Personal","home","NY","40.961369","-73.884827","","Google Maps","79","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","13",""
"1524","Personal","Homestead","MN","45.339485","-92.913094","","Google Maps","283","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","4","992",""
"1526","Personal","my back yard","WA","48.065807","-122.144325","","Google Maps","18","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","1074",""
"1534","Personal","home","KS","38.905754","-94.828522","","Google Maps","311","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","","","5","10",""
"1536","Personal","home","MO","39.039295","-94.437675","","Google Maps","316","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","4","360",""
"1538","Personal","silkie417","OH","41.478088","-81.945312","","Google Maps","194","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","12","404",""
