UID,Gratton_ID,Site_ID,DateAB,Date_,DOY,YEAR,County,Latitude,Longitude,Growth_Sta,Aphids_cou,Percentage,Ave_Aphids,UTMX,UTMY,MNN,DFF,ROI,SOS,ROD,EOS,MESS,RSQ,LGS,MID,GRN,pet_Ave,petDOY,petcumDOY,ndv_Ave,ndvDOY,ndvcumDOY,gddDOY,gddSEAS,gddMAX,gddSOS,gddROI,gddRSQ
1186,2007156A,1782007A,A,7/18/2007 0:00,199,2007,Lafayette,42.55869,-90.31092,R3,38.5,100,38.5,228195.9673,4717124.609,445.3917632,7739.433199,0.041160336,108.5440358,-0.051100421,307.178549,2,0.91035182,198.6345132,207.8612924,4092.412481,272.7801932,483.4444444,7646.333333,4597.036645,8162.756757,107337.0292,855.0703125,958.8435075,1828.818674,203.0877513,0.030757594,0.999080714
1187,2007157A,1792007A,A,7/25/2007 0:00,206,2007,Grant,42.79167,-90.735,R3,54.15,100,54.15,194522.8565,4744449.489,365.2913652,7249.79827,0.046502842,100.9806706,-0.07171235,312.6468972,2,0.895114675,211.6662266,206.8137839,3807.544818,268.763285,512.8888889,8582.555556,4525.625219,8415.486486,114360.9357,921.7227648,932.7525132,1792.120672,202.5637685,0.031044427,0.99910464
1188,2007158A,2012007A,A,7/17/2007 0:00,198,2007,Dodge,43.55936,-88.92251,R2,7.8,80,9.75,344726.8072,4824729.308,3.228983522,7917.91457,0.02799068,117.3676274,-0.039822893,301.4159061,2,0.895553187,184.0482787,209.3917667,3960.571777,262.1135266,452.2222222,7626.666667,3896.898146,6771.189189,88249.30535,755.5423177,870.6947607,1648.137507,203.4385096,0.031770491,0.999086793
1189,2007159A,2022007A,A,7/17/2007 0:00,198,2007,Dodge,43.46603,-88.80229,R3,17.8,100,17.8,354212.0859,4814146.392,491.0923835,5826.181107,0.062785159,91.957424,-0.137734368,325.8992026,2,0.879651763,233.9417786,208.9283133,3158.636745,273.5386473,480.7777778,7779.333333,4193.710408,6356.459459,96276.2636,765.410753,871.3185574,1670.444286,203.6135216,0.031695157,0.999069287
1190,2007160A,2032007A,A,7/17/2007 0:00,198,2007,Dodge,43.42117,-88.54472,R2R3,3.7,85,4.63,374954.9349,4808745.513,176.484218,7340.522932,0.037404325,101.1436686,-0.063085065,318.3010796,1,0.887668848,217.157411,209.7223741,3758.503575,264.7995169,459.8888889,7744.333333,4481.448776,7655.567568,99603.59066,749.7135417,863.5860529,1651.098337,204.2106363,0.031781581,0.999069123
1191,2007161A,2042007A,A,7/17/2007 0:00,198,2007,Dodge,43.2684,-88.5219,R2,27.25,100,27.25,376492.8384,4791745.294,345.8673578,7369.848321,0.049129734,99.09537252,-0.06256949,316.4907546,1,0.910037629,217.3953821,207.7930635,3857.857839,265.5048309,456.8888889,7718.111111,4682.081652,7700.594595,107277.2977,772.8791775,874.16677,1700.754836,204.2774946,0.031444047,0.999069905
1192,2007162A,2052007A,A,7/17/2007 0:00,198,2007,Dodge,43.2699,-88.72727,R2,31.2,100,31.2,359829.5398,4792235.877,-41.38179962,8738.258685,0.029300989,113.2537038,-0.041377582,302.961351,2,0.902561724,189.7076472,208.1075274,4348.438443,261.4613527,449.2222222,7618,4395.211555,7974.324324,100835.9477,800.3579102,910.4835672,1748.452907,203.818655,0.031359065,0.999087226
1193,2007163A,2062007A,A,7/18/2007 0:00,199,2007,Dodge,43.41829,-88.94457,R2,24.45,100,24.45,342578.986,4809103.341,224.3760513,8732.251881,0.030826793,124.7116413,-0.039544724,297.3698994,2,0.917475037,172.6582581,211.0407703,4478.313966,262.4565217,452.1111111,7934,4267.184421,8025.135135,96491.24674,784.4144965,908.5462048,1684.3608,203.5803473,0.031639405,0.999102686
1194,2007164A,2072007A,A,7/18/2007 0:00,199,2007,Dodge,43.33593,-88.85306,R2,13.95,100,13.95,349784.0065,4799787.71,-146.6919422,12301.60459,0.021641177,150.24321,-0.03089116,280.2333235,2,0.920789488,129.9901135,215.2382668,6077.456324,262.7898551,444.4444444,7701.444444,4082.664478,8087.108108,92771.90519,799.8509657,975.6954231,1720.397936,203.7552523,0.031541595,0.999096358
1195,2007165A,2082007A,A,7/18/2007 0:00,199,2007,Dodge,43.25615,-88.94406,R2,23.95,100,23.95,342200.7991,4791095.323,44.67584741,9411.921959,0.027845856,125.7035302,-0.034448844,290.9222981,2,0.920083784,165.2187679,208.3129141,4728.298903,264.615942,449.8888889,7781.111111,4190.836485,7999.675676,96593.90753,812.9386936,919.9958397,1747.951382,203.673014,0.031460888,0.999129853
1196,2007166A,2092007A,A,7/18/2007 0:00,199,2007,Columbia,43.3419,-89.12285,R2,50.45,100,50.45,327930.1262,4800971.716,202.0565566,10821.51154,0.027604409,147.6205701,-0.03323061,277.293647,2,0.926980719,129.6730768,212.4571086,5511.784049,266.4951691,459.1111111,7592.666667,3954.964117,8005.405405,88793.41244,789.4836155,938.7858067,1697.581976,203.6381987,0.03154869,0.99911791
1197,2007167A,2102007A,A,7/18/2007 0:00,199,2007,Columbia,43.33198,-89.30894,R2,63.9,100,63.9,312815.4517,4800270.6,290.8529931,8480.886329,0.034095446,129.9851104,-0.037020199,293.9615118,1,0.901664361,163.9764014,211.9733111,4385.869661,269.3019324,470,7634.333333,4019.932312,7711.72973,89563.15323,797.9583333,935.8315756,1712.15156,203.467093,0.031509515,0.999148847
1198,2007168A,2112007A,A,7/18/2007 0:00,199,2007,Columbia,43.44077,-89.3333,R3,11.4,80,14.25,311178.7111,4812407.875,685.4497599,7156.198494,0.055608738,111.3147394,-0.054079247,308.5832898,2,0.904453829,197.2685504,209.9490146,3920.824127,277.2318841,492.7777778,7636.333333,4504.459217,7524.216216,103512.1606,816.7768012,929.3493756,1742.910995,203.0748704,0.031411901,0.999160338
1199,2007169A,2122007A,A,7/19/2007 0:00,200,2007,Columbia,43.61756,-89.2985,R2,95.4,100,95.4,314537.758,4831964.445,774.9877093,7110.036679,0.058828925,107.2930175,-0.07375103,316.7686332,1,0.904226005,209.4756157,212.0308254,3942.512194,272.6666667,472.3333333,7642.888889,4814.937744,7638.378378,109175.571,819.3500434,927.4067016,1710.997123,202.7136149,0.031530127,0.999148234
1200,2007170A,2132007A,A,7/19/2007 0:00,200,2007,Marquette,43.76434,-89.30613,R2,290.65,100,290.65,314375.5892,4848283.789,750.7125248,7072.99665,0.049713633,109.6588386,-0.053489026,310.301766,2,0.926334269,200.6429274,209.9803023,3911.854587,277.3067633,499.1111111,7699.111111,4587.018458,7779.567568,106689.3898,817.5314128,911.4987843,1699.456211,202.3310981,0.031605033,0.999152596
1201,2007171A,2142007A,A,7/25/2007 0:00,206,2007,Columbia,43.47147,-89.11624,R2R3,1391.25,100,1391.25,328831.3232,4815348.221,508.3613928,8072.509293,0.041395524,119.9458128,-0.041447613,296.9375974,2,0.907852769,176.9917846,208.4417051,4290.435343,264.2826087,509,8293.222222,4357.470721,8193.621622,109073.3208,864.6866862,891.4805801,1691.772558,203.3547783,0.031564402,0.999117209
1202,2007172A,2152007A,A,7/25/2007 0:00,206,2007,Columbia,43.3293,-89.519,R3R4,3250,100,3250,295776.3866,4800465.621,190.6439538,7665.766028,0.040540411,108.1835919,-0.047426966,310.8544915,2,0.902521692,202.6708996,209.5190417,3928.204991,302.3586957,616.25,8594.222222,4374.609113,7682.756757,107290.6366,911.3725043,942.0494133,1780.514872,203.3144753,0.03116003,0.999169759
1203,2007173A,2162007A,A,7/25/2007 0:00,206,2007,Columbia,43.40723,-89.46268,R3,1207.5,100,1207.5,300598.215,4808984.339,564.2114242,7014.23306,0.052285524,105.9898553,-0.061906825,315.0080438,2,0.909084752,209.0181885,210.4989495,3789.222242,266.4371981,509.5555556,8382.777778,4533.578512,7261.378378,110913.1291,877.5718859,913.7352683,1715.949691,203.3922927,0.03144912,0.999162816
1204,2007174A,2172007A,A,7/25/2007 0:00,206,2007,Columbia,43.59702,-89.56999,R2,411.5,100,411.5,292560.3564,4830325.597,896.5317819,6995.637141,0.055360396,112.2169891,-0.059364574,311.8197079,2,0.903567158,199.6027188,212.0183485,3946.084462,273.0241546,529,8640.666667,4677.148145,7747.189189,115121.9113,894.9160156,942.1032301,1731.034412,202.6733358,0.031382234,0.999175673
1205,2007175A,2182007A,A,7/25/2007 0:00,206,2007,Marquette,43.75591,-89.54317,R2R3,80.85,100,80.85,295266.5339,4847906.325,488.1892633,8386.087105,0.034526323,129.4275876,-0.039821734,292.3874267,2,0.931831859,162.9598391,210.9075072,4437.138184,275.9903382,537.6666667,8157,4164.603687,8093.864865,102273.1391,882.3028971,925.5221588,1696.24911,202.1501439,0.031571351,0.999156124
1206,2007176A,2192007A,A,7/25/2007 0:00,206,2007,Marquette,43.86148,-89.26108,R2R3,502.75,100,502.75,318296.7467,4858972.898,1130.251632,6667.716637,0.045657874,111.2237654,-0.057026674,307.0636684,2,0.905013129,195.839903,209.1437169,3898.984135,274.7077295,543.5555556,9336.75,4665.238126,8020.972973,117166.3025,877.0022786,900.1517382,1689.650628,202.2139266,0.031705206,0.999157261
1207,2007177A,2202007A,A,7/25/2007 0:00,206,2007,Green Lake,43.85779,-89.09835,R3,237.5,100,237.5,331363.7806,4858218.157,465.2780332,6908.931308,0.046581951,106.7001477,-0.04845818,308.8480071,2,0.917746209,202.1478594,207.7740774,3687.104671,268.9661836,553.8888889,8232.333333,4233.527372,7442.918919,105870.2409,870.9843207,885.7042028,1685.139322,202.5255399,0.031765177,0.999152712
1208,2007178A,2212007A,A,7/25/2007 0:00,206,2007,Green Lake,43.67826,-89.08662,R2R3,129.15,100,129.15,331803.9449,4838254.515,438.7830117,7272.923062,0.045763458,109.0784748,-0.046747856,305.2018488,2,0.926854305,196.123374,207.1401618,3855.853037,273.47343,515.1111111,8425.222222,4287.382203,7798.081081,107670.77,872.9172092,881.4991605,1695.196557,202.8385662,0.031684552,0.999137015
1209,2007179A,2222007A,A,7/26/2007 0:00,207,2007,Green Lake,43.77884,-88.95562,R3,121.5,100,121.5,342627.321,4849168.124,309.7435008,7691.621811,0.038624297,116.8308709,-0.03907427,299.7806454,2,0.899073683,182.9497745,208.3057581,4000.682656,270.5465839,562.4285714,8563.222222,4088.260498,7478.513514,101750.5275,865.2615017,875.4049278,1657.219667,202.9764711,0.031867182,0.999117274
1212,2007182A,2252007A,A,7/26/2007 0:00,207,2007,Waushara,44.01425,-89.35772,R2,228,100,228,311015.2264,4876158.117,789.7773916,7298.067569,0.0414297,110.4946308,-0.050232718,305.0375803,2,0.923646748,194.5429494,207.7661056,4043.922481,273.3188406,564.7777778,8537,4624.749862,8081.918919,116393.4741,873.3555773,868.0760684,1647.057939,201.9340574,0.031963574,0.999171436
1213,2007183A,2412007A,A,7/18/2007 0:00,199,2007,La Crosse,43.97647,-91.26987,R4,344.2,100,344.2,157520.0716,4878128.848,549.5539765,6350.923866,0.053799833,95.19361624,-0.059403026,313.4645845,2,0.867835194,218.2709683,204.3291004,3450.238921,276.52657,508.7777778,7847.777778,4301.668261,6803.675676,103356.0921,892.3884549,945.6631624,1846.827353,201.2066775,0.031139152,0.999099603
1215,2007185A,2432007A,A,7/18/2007 0:00,199,2007,La Crosse,43.73244,-91.0942,R3,1041.5,100,1041.5,170266.9277,4850307.421,581.1322758,7934.897641,0.052988085,105.611093,-0.054546169,303.7398446,2,0.925966389,198.1287516,204.6754688,4258.014958,269.4637681,499.4444444,7968.111111,4838.307813,8318.648649,115061.111,843.4031576,909.0711496,1761.460724,201.6984493,0.03151788,0.99915489
1216,2007186A,2442007A,A,7/18/2007 0:00,199,2007,La Crosse,43.8783,-90.99676,R3,428.45,100,428.45,178898.5782,4866125.178,336.5830498,7971.657467,0.038482421,105.7945921,-0.042413534,298.2853068,2,0.901101165,192.4907147,202.0399494,4154.120258,274.1690821,531,7960.428571,4468.738056,7595.756757,108528.1616,857.0497504,896.5536978,1784.155557,201.5353846,0.031375012,0.999157925
1217,2007187A,2452007A,A,7/18/2007 0:00,199,2007,Vernon,43.53796,-91.1177,R2,228.4,100,228.4,167301.0144,4828799.579,697.7831381,7903.795842,0.054421377,103.0354906,-0.05178359,301.9229806,2,0.927929766,198.88749,202.4792356,4300.78949,268.7826087,514.6666667,7972.666667,4952.784739,8441.486486,120901.2872,822.093316,867.8009229,1725.315872,201.9482708,0.03162415,0.999163301
1218,2007188A,2462007A,A,7/18/2007 0:00,199,2007,Vernon,43.55728,-90.96722,R3,266.1,100,266.1,179562.9422,4830353.565,654.9116355,7567.158085,0.051528035,111.3291111,-0.057647637,304.1408323,2,0.902044259,192.8117212,207.7349717,4111.03486,269.4009662,504.4444444,7949.444444,4608.185753,8112.135135,106201.4282,819.195855,908.3872564,1723.796268,202.1043306,0.031620808,0.999184389
1219,2007189A,2472007A,A,7/18/2007 0:00,199,2007,Vernon,43.65351,-90.91684,R4,270.95,100,270.95,184137.2559,4840848.867,150.9547217,7626.234548,0.04605061,101.0475568,-0.05896142,313.6234759,2,0.920738988,212.5759191,207.3355164,3888.594635,269.236715,505.5555556,0,4536.120403,7652.486486,103099.9627,803.0328234,885.2939657,1685.66955,201.9275244,0.031808497,0.999208399
1220,2007190A,2482007A,A,7/19/2007 0:00,200,2007,Portage,44.30188,-89.34497,R3,19.15,100,19.15,312948.6391,4908077.098,1224.473906,6582.915939,0.065928572,103.5428501,-0.097752302,322.9821072,2,0.890605077,219.4392571,213.2624786,3903.694923,264.3792271,506.6666667,7778.222222,5146.729215,7786.918919,117010.0057,745.9476997,854.0474416,1551.52429,201.9441179,0.032559359,0.999201549
1221,2007191A,2492007A,A,7/19/2007 0:00,200,2007,Portage,44.332,-89.60764,R3R4,14,100,14,292102.3255,4912055.617,401.1747366,6545.03419,0.061292972,98.53664301,-0.083508823,319.9877103,1,0.904585026,221.4510672,209.2621766,3473.104463,268.4975845,509.7777778,7867,4334.47687,6589.918919,100118.8277,772.753635,854.0466994,1600.036377,201.6790227,0.032183838,0.999219621
1222,2007192A,2502007A,A,7/24/2007 0:00,205,2007,Juneau,43.79714,-90.04508,R3,332.75,100,332.75,255028.1321,4853849.633,763.29008,6635.980288,0.049825778,108.7557248,-0.055026105,304.0581479,2,0.8996787,195.3024231,206.4069363,3699.635184,271.6449275,506,7713,4272.594286,7313.567568,100760.5824,869.6246202,885.3206814,1699.200504,202.1809797,0.031345536,0.999204735
1223,2007193A,2512007A,A,7/24/2007 0:00,205,2007,Juneau,43.78883,-90.16184,R4,91,100,91,245599.2869,4853279.128,568.75997,8677.308203,0.038384935,122.9944344,-0.040098508,289.9520156,2,0.913111798,166.9575811,206.473225,4623.034087,271.0096618,511.6666667,7728,4472.697231,8727.081081,105431.0783,839.1606988,859.5541191,1643.54599,202.2923462,0.031714286,0.999235419
1224,2007194A,2522007A,A,7/24/2007 0:00,205,2007,Juneau,43.78925,-90.29337,R4,188.5,100,188.5,235017.7866,4853738.78,761.8163262,7128.65191,0.077530293,106.5504666,-0.065629552,313.7646427,2,0.873852625,207.2141761,210.1575546,3945.234118,262.5169082,498.6666667,7715.111111,4765.917119,7878.162162,111326.7212,808.4056532,852.4456211,1584.81166,202.3171932,0.032033476,0.999262979
1225,2007195A,2532007A,A,7/24/2007 0:00,205,2007,Juneau,43.87982,-90.28612,R3R4,362,100,362,236001.1793,4863775.383,779.3569532,7143.488963,0.049422359,109.358428,-0.058146961,307.4911187,2,0.89598009,198.1326907,208.4247734,3961.422958,266.9541063,496,7732.555556,4612.447499,8071.378378,108334.0791,826.9702148,853.6902673,1613.652596,201.9784227,0.031883544,0.999252777
1226,2007196A,2542007A,A,7/24/2007 0:00,205,2007,Monroe,43.90224,-90.45183,R4,285,100,285,222791.9571,4866808.896,820.8656919,6820.716609,0.066090986,110.3118228,-0.068484855,307.1584143,3,0.900270112,196.8465916,208.7351185,3820.79115,261.3695652,506.8888889,7786.777778,4464.146066,7678.972973,103272.9677,830.5697157,861.3219432,1618.145364,201.8446652,0.031877403,0.999242562
1227,2007197A,2552007A,A,7/24/2007 0:00,205,2007,Monroe,43.9048,-90.61536,R3,520,100,520,209671.0563,4867655.623,1001.857879,7631.83232,0.071058871,109.9201612,-0.062877727,304.1222071,2,0.905746251,194.2020459,207.0211841,4316.845099,270.3792271,513.6666667,7816.333333,5022.096444,8407.405405,118824.534,873.4722222,892.0185045,1695.14573,201.6603942,0.031601931,0.999214283
1228,2007198A,2562007A,A,7/24/2007 0:00,205,2007,Monroe,43.93246,-90.87334,R3,1725,100,1725,189097.2598,4871668.247,611.8764682,7400.750234,0.039502951,107.3676316,-0.045285008,299.3077874,2,0.876504302,191.9401558,203.3377095,4006.313351,266.7705314,497.4444444,7848.666667,4443.503449,7701.675676,107069.3,874.8459201,860.1654837,1694.174326,201.4802818,0.031704672,0.999200794
1229,2007199A,2572007A,A,7/24/2007 0:00,205,2007,Monroe,44.04866,-90.86166,R3,699.5,100,699.5,190639.9531,4884531.38,854.7328137,7495.442664,0.044922246,110.0599575,-0.046371319,304.5539272,2,0.922440484,194.4939696,207.3069423,4175.087739,274.9492754,516.3333333,7603.111111,4787.67703,8231.108108,113448.155,865.7064887,886.9471793,1671.576305,201.2404839,0.031763729,0.999202431
1230,2007200A,2582007A,A,7/24/2007 0:00,205,2007,Jackson,44.17887,-90.82261,R4,1030,100,1030,194441.1283,4898848.745,1267.710455,6930.60492,0.035141012,109.5646865,-0.044692957,304.6706224,2,0.896015011,195.1059359,207.1176545,4099.157687,270.5241546,499.1111111,7738.111111,4904.77311,8375.648649,118079.8528,866.229872,886.6700056,1668.08308,201.0282377,0.03175776,0.999217589
1231,2007201A,2592007A,A,7/24/2007 0:00,205,2007,Jackson,44.3649,-90.82106,R3R4,199.25,100,199.25,195528.4649,4919507.104,1129.390476,7097.938534,0.046396453,103.6013411,-0.045343535,309.7539087,2,0.866059259,206.1525677,206.6776249,4113.664505,263.4637681,488.8888889,7586.888889,5069.517902,8391,121358.0715,803.796224,818.5895818,1549.619662,200.9179597,0.032279189,0.999245516
1233,2007203A,2612007A,A,7/25/2007 0:00,206,2007,Adams,43.81853,-89.83751,R2R4,144.5,100,144.5,271808.9339,4855631.575,1167.745338,6355.233399,0.048794804,111.9490094,-0.060603605,308.4767023,1,0.870329484,196.5276929,210.2128558,3761.489369,276.0458937,572.4444444,8394.222222,4551.379277,7107.756757,111926.5527,889.6546224,917.9573977,1703.032742,201.9128293,0.031361779,0.999191149
1234,2007204A,2622007A,A,7/25/2007 0:00,206,2007,Adams,43.80093,-89.69327,R3,76.15,100,76.15,283345.3519,4853288.804,683.942406,6980.156675,0.0442255,121.4569985,-0.046359413,302.7179343,2,0.89595563,181.2609358,212.0874664,3832.04954,271.5724638,549.1111111,8215.333333,4098.269945,7396.108108,99791.8298,877.2338867,927.5153009,1684.486538,202.0871275,0.031607354,0.999180954
1235,2007205A,2712007A,A,7/19/2007 0:00,200,2007,Portage,44.45522,-89.48816,R2,6.6,95,6.9,302044.264,4925446.408,249.4227993,6915.949913,0.04161816,108.7075812,-0.046001963,310.1511625,1,0.910456881,201.4435813,209.4293718,3582.686356,281.326087,551,7916.222222,3999.580039,7494.108108,92887.81707,755.7141927,842.1418762,1569.930826,201.8409966,0.032439659,0.999212204
1236,2007206A,2722007A,A,7/19/2007 0:00,200,2007,Portage,44.39929,-89.29981,R2R3,19.8,100,19.8,316854.7341,4918795.05,907.6837143,6987.855981,0.056167548,109.4830686,-0.064151951,312.4628127,2,0.905374207,202.9797441,210.9729406,3947.769847,262.6521739,504.7777778,7812.777778,4751.515176,7647.675676,107847.3077,745.9129232,838.6797492,1553.540943,202.0228679,0.03254417,0.999203851
1237,2007207A,2732007A,A,7/19/2007 0:00,200,2007,Marathon,44.78457,-89.4475,R2R3,3.2,75,4.2,306377.5466,4961933.415,226.8937318,8126.614385,0.038605417,113.178953,-0.038145248,305.2812755,2,0.958660923,192.1023225,209.2301143,4176.754058,252.2584541,480.6666667,7668.777778,4406.50027,8087.108108,100458.0479,698.2923177,781.8809174,1461.92153,202.0340058,0.03304984,0.99919871
1238,2007208A,2742007A,A,7/20/2007 0:00,201,2007,Oconto,45.01711,-88.38943,R2R3,2.3,55,4.18,390524.2492,4985790.094,847.9589725,8206.54536,0.031151359,128.688619,-0.036496588,290.6907227,2,0.906507313,162.0021037,209.6896709,4527.252166,257.8381643,494.7777778,7997.222222,4410.325722,8078.108108,103020.5025,709.8789605,805.8486342,1500.833184,203.4005933,0.032628166,0.999116844
1239,2007209A,2752007A,A,7/20/2007 0:00,201,2007,Oconto,44.85664,-88.40033,R2,1.6,60,2.75,389357.6279,4967978.881,1567.96599,5913.295738,0.046737654,107.4964565,-0.061480436,312.8784821,2,0.860171571,205.3820256,210.1874693,3740.630864,264.326087,502.1111111,7915.333333,4855.985203,7655.675676,116009.6776,721.0284288,807.7281347,1523.667769,203.5255254,0.032591343,0.999131579
1240,2007210A,2762007A,A,7/20/2007 0:00,201,2007,Shawano,44.73044,-88.68205,R2,4.9,85,5.76,366808.385,4954382.537,457.7827487,8198.489172,0.032819383,119.5186568,-0.041237412,300.4781565,2,0.922310717,180.9594997,209.9984067,4328.13596,259.3671498,478,8198,4441.103103,7765.972973,101494.9749,730.7684462,820.7068057,1528.675326,202.9258959,0.03260473,0.999156621
1241,2007211A,2772007A,A,7/20/2007 0:00,201,2007,Shawano,44.77341,-88.72079,R2,10.65,70,15.21,363841.7423,4959219.901,1036.761281,6921.675868,0.04067797,105.0438383,-0.060095577,315.9746359,2,0.911699407,210.9307975,210.5092371,3979.218575,258.0169082,488.4444444,7686.111111,4982.924211,7767.351351,115798.6708,727.0577799,811.4727696,1516.414901,202.7338591,0.032647468,0.999159343
1242,2007212A,2782007A,A,7/20/2007 0:00,201,2007,Shawano,44.80518,-89.18797,R2R3,25.4,100,25.4,326970.7635,4963637.462,743.948112,7667.345521,0.048440147,104.6152901,-0.044675763,310.8713553,2,0.948798157,206.2560652,207.7433227,4205.646816,254.0942029,480.6666667,7440.333333,4999.420674,8269.459459,116878.2249,694.7004666,761.1758798,1446.35137,202.3647041,0.033070162,0.999177146
1243,2007213A,2792007A,A,7/23/2007 0:00,204,2007,Marinette,45.11085,-87.79082,R2,8.8,85,10.35,437791.5913,4995568.717,1234.542273,5973.249878,0.053695499,111.2161277,-0.051160608,309.4929305,2,0.864827245,198.2768028,210.3545291,3603.896076,262.7028986,511.5555556,7641.222222,4434.338621,5920.027027,105671.0363,706.898763,784.1310498,1509.15095,206.0288641,0.033336429,0.999184314
1244,2007214A,2802007A,A,7/23/2007 0:00,204,2007,Marinette,45.10945,-88.06686,R2R3,1.9,45,4.2,416075.3627,4995662.608,1260.233508,5986.06751,0.053722351,105.5081193,-0.060255224,313.9130207,2,0.875123568,208.4049014,209.71057,3623.150509,262.5628019,515.5555556,7798.111111,4637.323333,7103.783784,110652.998,711.1503906,781.1130458,1490.264243,204.811402,0.033026691,0.999154952
1245,2007215A,2812007A,A,7/25/2007 0:00,206,2007,Oconto,45.21214,-88.61105,R2R3,3.8,70,5.5,373494.1424,5007779.347,2183.290607,5982.533155,0.04357687,115.4184867,-0.042010802,295.4010539,2,0.905571125,179.9825671,205.4097703,4082.911881,253.7512077,521,8143.666667,5087.114312,7523.297297,134777.5346,666.6894531,674.8792826,1326.560483,203.4552695,0.03335212,0.999147351
1246,2007216A,2822007A,A,7/25/2007 0:00,206,2007,Langlade,45.16758,-88.90753,R2R3,72.8,100,72.8,350096.4735,5003336.645,526.7561991,7974.640282,0.050604746,105.5858298,-0.042260031,310.3474959,2,0.939867292,204.7616661,207.9666628,4250.698241,254.115942,519.4444444,8127.111111,4913.900203,8323.054054,123237.9189,628.3263889,651.9875062,1248.784277,203.3523618,0.033499154,0.999107584
1247,2007217A,2832007A,A,7/26/2007 0:00,207,2007,Langlade,45.13792,-89.20892,R2R3,10.6,85,12.5,326321.6388,5000645.358,-92.42069011,7340.835442,0.033658889,116.3520761,-0.031296932,303.7158914,2,0.929018691,187.3638153,210.0339837,3624.207376,255.1570048,522.8888889,7970,3547.561285,6795.945946,88170.24702,703.2018772,725.2156057,1348.898911,202.6194036,0.033426623,0.999155204
1248,2007218A,2842007A,A,7/26/2007 0:00,207,2007,Lincoln,45.15545,-89.46665,R3,44.15,100,44.15,306116.8954,5003179.146,330.8364356,8346.459684,0.047828961,107.4705919,-0.038720535,303.8619351,2,0.944153462,196.3913433,205.6662635,4338.64806,252.8454106,530.4444444,8296,4730.433063,8240.216216,119608.631,738.4959852,725.9142454,1405.44455,202.1416347,0.033407851,0.999188994
1249,2007219A,2852007A,A,7/26/2007 0:00,207,2007,Lincoln,45.16463,-89.64159,R3,42,100,42,292399.7024,5004633.851,21.37998812,7237.383322,0.048616604,95.2543627,-0.060229402,320.8840425,2,0.933729678,225.6296798,208.0692026,3629.381655,250.873913,540.2,8299.111111,4433.403072,7369.162162,109916.572,751.8957791,748.4118685,1423.399939,201.8860634,0.033359329,0.999201241
1250,2007220A,2862007A,A,7/26/2007 0:00,207,2007,Marathon,45.01542,-89.73705,R2R3,20,100,20,284336.3976,4988308.18,-60.28474192,7830.352971,0.044808788,96.91908482,-0.059411084,320.2267966,1,0.93796334,223.3077118,208.5729407,3885.034114,250.3550725,521.2222222,8066.888889,4661.93022,7561.837838,114326.6646,765.4573568,764.4542149,1444.807334,201.7137961,0.033216166,0.999203507
1251,2007221A,2872007A,A,7/26/2007 0:00,207,2007,Marathon,45.03583,-89.61948,R3,35.4,100,35.4,293673.6135,4990268.975,181.8175988,8477.80676,0.044251714,105.2694273,-0.042385485,306.9924514,2,0.947959352,201.723024,206.1309393,4329.81218,250.5628019,522.3333333,7991.111111,4780.313319,8341,119243.7053,738.1496311,727.3746928,1400.568219,201.9509493,0.033375895,0.999186107
1252,2007222A,2882007A,A,7/27/2007 0:00,208,2007,Taylor,45.14217,-90.0534,R3,111.5,100,111.5,259941.682,5003280.311,376.0293093,8780.116203,0.041644809,111.6151527,-0.034403732,294.1534608,2,0.93776992,182.5383081,202.8843067,4578.072756,253.9275362,511.8888889,7984.888889,4668.528454,8276.648649,120680.9486,753.5698785,706.1334492,1386.155777,201.2619437,0.033468443,0.999223781
1253,2007223A,2892007A,A,7/27/2007 0:00,208,2007,Taylor,45.15813,-90.26496,R3,36.2,100,36.2,243380.6134,5005704.057,-82.20040999,8111.814859,0.044796103,103.3640079,-0.051706949,313.8073851,2,0.940682098,210.4433772,208.5856965,4014.807224,253.4516908,520,7915,4523.43183,7613.027027,110698.8272,750.3969184,734.1970318,1374.848703,201.0164369,0.033390307,0.999210856
1254,2007224A,2902007A,A,7/27/2007 0:00,208,2007,Marathon,44.98874,-90.11865,R3,28.1,100,28.1,254154.3402,4986432.073,-233.179079,7820.759972,0.044993108,99.62361673,-0.05741456,316.8804225,2,0.930159435,217.2568057,208.2520196,3793.790446,250.4227053,524.7777778,7923.6,4356.848914,6925.081081,106519.4152,770.0151367,753.3143783,1416.774483,201.3183565,0.033195187,0.999214018
1255,2007225A,2912007A,A,7/27/2007 0:00,208,2007,Marathon,44.93573,-90.0991,R3,45.5,100,45.5,255470.1855,4980484.177,-279.9870413,7833.74784,0.039728367,102.3691125,-0.053834606,313.7392366,2,0.948042765,211.370124,208.0541746,3776.880399,253.1980676,519.7777778,7883.555556,4187.390073,7010.648649,102056.0028,771.8691406,753.5641516,1422.593471,201.4437992,0.033167891,0.999219723
1256,2007226A,2922007A,A,7/31/2007 0:00,212,2007,Price,45.31433,-90.28977,R3,272,100,272,242138.7961,5023135.582,1089.333542,7837.619079,0.041796816,106.9194598,-0.033190635,301.0223469,2,0.905691981,194.1028871,203.9709033,4463.476311,246.1884058,515.1111111,7911.111111,5145.925489,8432.189189,133595.0319,784.3481988,694.6579478,1348.377848,200.9406135,0.033622804,0.99922149
